en|merchants and industrialists with the Whigs would lead to a new party, the Liberals, with 
en|an ideology of free trade and laissez-faire. In 1832 Parliament passed the Great Reform Act, 
en|which began the transfer of political power from the aristocracy to the middle classes. In 
en|the countryside, enclosure of the land was driving small farmers out. Towns and cities began 
en|to swell with a new urban working class. Few ordinary workers had the vote, and 
en|the defeat of France at the end of the Revolutionary and Napoleonic Wars (1792–1815), the 
en|United Kingdom emerged as the principal naval and imperial power of the 19th century (with 
en|London the largest city in the world from about 1830).[95] Unchallenged at sea, British dominance 
en|was later described as Pax Britannica ("British Peace"), a period of relative peace among the 
en|Great Powers (1815–1914) during which the British Empire became the global hegemon and adopted the 
en|role of global policeman.[96][97][98][99] By the time of the Great Exhibition of 1851, Britain was 
en|described as the "workshop of the world".[100] The British Empire was expanded to include India, 
en|large parts of Africa and many other territories throughout the world. Alongside the formal control 
en|it exerted over its own colonies, British dominance of much of world trade meant that 
en|it effectively controlled the economies of many regions, such as Asia and Latin America.[101][102] Domestically, 
en|political attitudes favoured free trade and laissez-faire policies and a gradual widening of the voting 
en|franchise. During the century, the population increased at a dramatic rate, accompanied by rapid urbanisation, 
en|causing significant social and economic stresses.[103] To seek new markets and sources of raw materials, 
en|the Conservative Party under Disraeli launched a period of imperialist expansion in Egypt, South Africa, 
en|and elsewhere. Canada, Australia, and New Zealand became self-governing dominions.[104] After the turn of the 
en|century, Britain's industrial dominance was challenged by Germany and the United States.[105] Social reform and 
en|home rule for Ireland were important domestic issues after 1900. The Labour Party emerged from 
en|an alliance of trade unions and small socialist groups in 1900, and suffragettes campaigned from 
en|fought alongside France, Russia and (after 1917) the United States, against Germany and its allies 
en|in the First World War (1914–1918).[107] British armed forces were engaged across much of the 
en|British Empire and in several regions of Europe, particularly on the Western front.[108] The high 
en|fatalities of trench warfare caused the loss of much of a generation of men, with 
en|the war, Britain received the League of Nations mandate over a number of former German 
en|and Ottoman colonies. The British Empire reached its greatest extent, covering a fifth of the 
en|world's land surface and a quarter of its population.[109] Britain had suffered 2.5 million casualties 
en|rise of Irish nationalism, and disputes within Ireland over the terms of Irish Home Rule, 
en|led eventually to the partition of the island in 1921.[110] The Irish Free State became 
en|independent, initially with Dominion status in 1922, and unambiguously independent in 1931. Northern Ireland remained 
en|part of the United Kingdom.[111] The 1928 Act widened suffrage by giving women electoral equality 
en|with men. A wave of strikes in the mid-1920s culminated in the General Strike of 
en|1926. Britain had still not recovered from the effects of the war when the Great 
en|Depression (1929–1932) occurred. This led to considerable unemployment and hardship in the old industrial areas, 
en|as well as political and social unrest in the 1930s, with rising membership in communist 
en|entered the Second World War by declaring war on Nazi Germany in 1939 after Germany 
en|had invaded Poland. Winston Churchill became prime minister and head of a coalition government in 
en|1940. Despite the defeat of its European allies in the first year of the war, 
en|Britain and its Empire continued the fight alone against Germany. In 1940, the Royal Air 
en|Force defeated the German Luftwaffe in a struggle for control of the skies in the 
en|Battle of Britain. Urban areas suffered heavy bombing during the Blitz. There were also eventual 
en|hard-fought victories in the Battle of the Atlantic, the North Africa campaign and the Burma 
en|campaign. British forces played an important role in the Normandy landings of 1944, achieved with 
en|articles: Political history of the United Kingdom (1945–present) and Social history of the United Kingdom 
en|of the world. Canada, the eastern United States, countries in East Africa, India, most of 
en|showing territories that were at one time part of the British Empire, with the United 
en|the end of the Second World War in 1945, the UK was one of the 
en|Big Four powers (along with the U.S., the Soviet Union, and China) who met to 
en|plan the post-war world;[113][114] it was an original signatory to the Declaration of the United 
en|Nations. The UK became one of the five permanent members of the United Nations Security 
en|Council and worked closely with the United States to establish the IMF, World Bank and 
en|NATO.[115][116] The war left the UK severely weakened and depending financially on the Marshall Plan.[117] 
en|In the immediate post-war years, the Labour government initiated a radical programme of reforms, which 
en|had a significant effect on British society in the following decades.[118] Major industries and public 
en|utilities were nationalised, a welfare state was established, and a comprehensive, publicly funded healthcare system, 
en|the National Health Service, was created.[119] The rise of nationalism in the colonies coincided with 
en|Britain's now much-diminished economic position, so that a policy of decolonisation was unavoidable. Independence was 
en|granted to India and Pakistan in 1947.[120] Over the next three decades, most colonies of 
en|the British Empire gained their independence, with all those that sought independence supported by the 
en|U.K, during both the transition period and afterwards. Many became members of the Commonwealth of 
en|UK was the third country to develop a nuclear weapons arsenal (with its first atomic 
en|bomb test in 1952), but the new post-war limits of Britain's international role were illustrated 
en|by the Suez Crisis of 1956. The international spread of the English language ensured the 
en|continuing international influence of its literature and culture.[122][123] As a result of a shortage of 
en|workers in the 1950s, the government encouraged immigration from Commonwealth countries. In the following decades, 
en|the UK became a more multi-ethnic society than before.[124] Despite rising living standards in the 
en|late 1950s and 1960s, the UK's economic performance was less successful than many of its 
en|of member states of the European Union in 2007. The UK entered the European Economic 
en|Community in 1973. In a referendum held in 1975, 67 per cent of voters voted 
en|to remain in the EEC,[125] but 52 per cent voted to leave the EU in 
en|the decade-long process of European integration, the UK was a founding member of the alliance 
en|called the Western European Union, established with the London and Paris Conferences in 1954. In 
en|1960 the UK was one of the seven founding members of the European Free Trade 
en|Association (EFTA), but in 1973 it left to join the European Communities (EC). When the 
en|EC became the European Union (EU) in 1992, the UK was one of the 12 
en|founding members. The Treaty of Lisbon was signed in 2007, which forms the constitutional basis 
en|the late 1960s, Northern Ireland suffered communal and paramilitary violence (sometimes affecting other parts of 
en|the UK) conventionally known as the Troubles. It is usually considered to have ended with 
en|a period of widespread economic slowdown and industrial strife in the 1970s, the Conservative government 
en|of the 1980s under Margaret Thatcher initiated a radical policy of monetarism, deregulation, particularly of 
en|the financial sector (for example, Big Bang in 1986) and labour markets, the sale of 
en|state-owned companies (privatisation), and the withdrawal of subsidies to others.[130] From 1984, the economy was 
en|the end of the 20th century there were major changes to the governance of the 
en|UK with the establishment of devolved administrations for Scotland, Wales and Northern Ireland.[132] The statutory 
en|incorporation followed acceptance of the European Convention on Human Rights. The UK is still a 
en|key global player diplomatically and militarily. It plays leading roles in the EU, UN and 
en|2008 global financial crisis severely affected the UK economy. The coalition government of 2010 introduced 
en|austerity measures intended to tackle the substantial public deficits which resulted.[134] In 2014 the Scottish 
en|Government held a referendum on Scottish independence, with 55.3 per cent of voters rejecting the 
en|2016, 51.9 per cent of voters in the United Kingdom voted to leave the European 
en|Union.[136] The legal process of leaving the EU began on 29 March 2017, with the 
en|UK's invocation of Article 50 of the Treaty on European Union, formally notifying the EU 
en|of the UK's intention to leave. The article stipulates that the negotiations to leave will 
en|last at least two years. The UK remained a full member of the EU until 
en|2020 coronavirus pandemic in the United Kingdom, which had originated in Wuhan, China, sometime late 
en|2019, has seriously affected the UK. Emergency financial measures and controls on movement have been 
en|put in place, and plans made for a "bailout taskforce" so the government could "take 
en|emergency stakes in corporate casualties... in return for equity stakes".[138] The broadcast to the nation 
en|on 5 April by Queen Elizabeth was just the fifth time she had done so 
en|total area of the United Kingdom is approximately 244,820 square kilometres (94,530 sq mi). The 
en|country occupies the major part of the British Isles[140] archipelago and includes the island of 
en|Great Britain, the north-eastern one-sixth of the island of Ireland and some smaller surrounding islands. 
en|It lies between the North Atlantic Ocean and the North Sea with the south-east coast 
en|coming within 22 miles (35 km) of the coast of northern France, from which it 
en|is separated by the English Channel.[141] In 1993 10 per cent of the UK was 
en|forested, 46 per cent used for pastures and 25 per cent cultivated for agriculture.[142] The 
en|Royal Greenwich Observatory in London was chosen as the defining point of the Prime Meridian[143] 
en|United Kingdom lies between latitudes 49° and 61° N, and longitudes 9° W and 2° 
en|E. Northern Ireland shares a 224-mile (360 km) land boundary with the Republic of Ireland.[141] 
en|The coastline of Great Britain is 11,073 miles (17,820 km) long.[145] It is connected to 
en|continental Europe by the Channel Tunnel, which at 31 miles (50 km) (24 miles (38 
en|accounts for just over half (53 per cent) of the total area of the UK, 
en|covering 130,395 square kilometres (50,350 sq mi).[147] Most of the country consists of lowland terrain,[142] 
en|with more upland and some mountainous terrain north-west of the Tees-Exe line; including the Lake 
en|District, the Pennines, Exmoor and Dartmoor. The main rivers and estuaries are the Thames, Severn 
en|and the Humber. England's highest mountain is Scafell Pike (978 metres (3,209 ft)) in the 
en|is one of the major islands in the Inner Hebrides and part of the Scottish 
en|accounts for just under a third (32 per cent) of the total area of the 
en|UK, covering 78,772 square kilometres (30,410 sq mi).[148] This includes nearly eight hundred islands,[149] predominantly 
en|west and north of the mainland; notably the Hebrides, Orkney Islands and Shetland Islands. Scotland 
en|is the most mountainous country in the UK and its topography is distinguished by the 
en|Highland Boundary Fault – a geological rock fracture – which traverses Scotland from Arran in 
en|the west to Stonehaven in the east.[150] The fault separates two distinctively different regions; namely 
en|the Highlands to the north and west and the Lowlands to the south and east. 
en|The more rugged Highland region contains the majority of Scotland's mountainous land, including Ben Nevis 
en|which at 1,345 metres (4,413 ft)[151] is the highest point in the British Isles.[152] Lowland 
en|areas – especially the narrow waist of land between the Firth of Clyde and the 
en|Firth of Forth known as the Central Belt – are flatter and home to most 
en|of the population including Glasgow, Scotland's largest city, and Edinburgh, its capital and political centre, 
en|accounts for less than a tenth (9 per cent) of the total area of the 
en|UK, covering 20,779 square kilometres (8,020 sq mi).[153] Wales is mostly mountainous, though South Wales 
en|is less mountainous than North and mid Wales. The main population and industrial areas are 
en|in South Wales, consisting of the coastal cities of Cardiff, Swansea and Newport, and the 
en|South Wales Valleys to their north. The highest mountains in Wales are in Snowdonia and 
en|include Snowdon (Welsh: Yr Wyddfa) which, at 1,085 metres (3,560 ft), is the highest peak 
en|in Wales.[142] Wales has over 2,704 kilometres (1,680 miles) of coastline.[145] Several islands lie off 
en|Ireland, separated from Great Britain by the Irish Sea and North Channel, has an area 
en|of 14,160 square kilometres (5,470 sq mi) and is mostly hilly. It includes Lough Neagh 
en|which, at 388 square kilometres (150 sq mi), is the largest lake in the British 
en|Isles by area.[154] The highest peak in Northern Ireland is Slieve Donard in the Mourne 
en|of the United Kingdom has a temperate climate, with generally cool temperatures and plentiful rainfall 
en|all year round.[141] The temperature varies with the seasons seldom dropping below −20 °C (−4 
en|°F) or rising above 35 °C (95 °F).[155][156] Some parts away from the coast of 
en|upland England, Wales, Northern Ireland and most of Scotland, experience a subpolar oceanic climate (Cfc). 
en|Higher elevations in Scotland experience a continental subarctic climate (Dfc) and the mountains experience a 
en|tundra climate (ET).[157] The prevailing wind is from the southwest and bears frequent spells of 
en|mild and wet weather from the Atlantic Ocean,[141] although the eastern parts are mostly sheltered 
en|from this wind since the majority of the rain falls over the western regions the 
en|eastern parts are therefore the driest. Atlantic currents, warmed by the Gulf Stream, bring mild 
en|winters;[158] especially in the west where winters are wet and even more so over high 
en|ground. Summers are warmest in the southeast of England and coolest in the north. Heavy 
en|snowfall can occur in winter and early spring on high ground, and occasionally settles to 
en|geographical division of the United Kingdom into counties or shires began in England and Scotland 
en|in the early Middle Ages and was complete throughout Great Britain and Ireland by the 
en|early Modern Period.[159] Administrative arrangements were developed separately in each country of the United Kingdom, 
en|with origins which often pre-dated the formation of the United Kingdom. Modern local government by 
en|elected councils, partly based on the ancient counties, was introduced separately: in England and Wales 
en|in a 1888 act, Scotland in a 1889 act and Ireland in a 1898 act, 
en|meaning there is no consistent system of administrative or geographic demarcation across the United Kingdom.[160] 
en|Until the 19th century there was little change to those arrangements, but there has since 
en|organisation of local government in England is complex, with the distribution of functions varying according 
en|to local arrangements. The upper-tier subdivisions of England are the nine regions, now used primarily 
en|for statistical purposes.[162] One region, Greater London, has had a directly elected assembly and mayor 
en|since 2000 following popular support for the proposal in a referendum.[163] It was intended that 
en|other regions would also be given their own elected regional assemblies, but a proposed assembly 
en|in the North East region was rejected by a referendum in 2004.[164] Below the regional 
en|tier, some parts of England have county councils and district councils and others have unitary 
en|authorities; while London consists of 32 London boroughs and the City of London. Councillors are 
en|elected by the first-past-the-post system in single-member wards or by the multi-member plurality system in 
en|local government purposes, Scotland is divided into 32 council areas, with wide variation in both 
en|size and population. The cities of Glasgow, Edinburgh, Aberdeen and Dundee are separate council areas, 
en|as is the Highland Council, which includes a third of Scotland's area but only just 
en|over 200,000 people. Local councils are made up of elected councillors, of whom there are 
en|1,223;[166] they are paid a part-time salary. Elections are conducted by single transferable vote in 
en|multi-member wards that elect either three or four councillors. Each council elects a Provost, or 
en|Convenor, to chair meetings of the council and to act as a figurehead for the 
en|government in Wales consists of 22 unitary authorities. These include the cities of Cardiff, Swansea 
en|and Newport, which are unitary authorities in their own right.[167] Elections are held every four 
en|government in Northern Ireland has since 1973 been organised into 26 district councils, each elected 
en|by single transferable vote. Their powers are limited to services such as collecting waste, controlling 
en|dogs and maintaining parks and cemeteries.[168] In 2008 the executive agreed on proposals to create 
en|articles: British Overseas Territories, Crown dependencies, British Islands, and List of leaders of British dependencies 
en|United Kingdom has sovereignty over seventeen territories which do not form part of the United 
en|fourteen British Overseas Territories are remnants of the British Empire: they are Anguilla; Bermuda; the 
en|British Antarctic Territory; the British Indian Ocean Territory; the British Virgin Islands; the Cayman Islands; 
en|the Falkland Islands; Gibraltar; Montserrat; Saint Helena, Ascension and Tristan da Cunha; the Turks and 
en|Caicos Islands; the Pitcairn Islands; South Georgia and the South Sandwich Islands; and Akrotiri and 
en|Dhekelia on the island of Cyprus.[173] British claims in Antarctica have limited international recognition.[174] Collectively 
en|Britain's overseas territories encompass an approximate land area of 480,000 square nautical miles (640,000 sq 
en|mi; 1,600,000 km2),[175] with a total population of approximately 250,000.[176] A 1999 UK government white 
en|paper stated that: "[The] Overseas Territories are British for as long as they wish to 
en|remain British. Britain has willingly granted independence where it has been requested; and we will 
en|continue to do so where this is an option."[177] Self-determination is also enshrined in the 
en|constitutions of several overseas territories and three have specifically voted to remain under British sovereignty 
en|Crown dependencies are possessions of the Crown, as opposed to overseas territories of the UK.[181] 
en|They comprise three independently administered jurisdictions: the Channel Islands of Jersey and Guernsey in the 
en|English Channel, and the Isle of Man in the Irish Sea. By mutual agreement, the 
en|British Government manages the islands' foreign affairs and defence and the UK Parliament has the 
en|authority to legislate on their behalf. Internationally, they are regarded as "territories for which the 
en|United Kingdom is responsible".[182] The power to pass legislation affecting the islands ultimately rests with 
en|their own respective legislative assemblies, with the assent of the Crown (Privy Council or, in 
en|the case of the Isle of Man, in certain circumstances the Lieutenant-Governor).[183] Since 2005 each 
en|British dependencies use a varied assortment of currencies. These include the British pound, US dollar, 
en|New Zealand dollar, euro or their own currencies, which may be pegged to either.[citation needed] 
en|of UK dependencies (crown dependencies alphabetised, overseas territories numbered): A Isle of Man; B Guernsey; 
en|C Jersey; 1 United Kingdom; 2 Gibraltar; 3 Akrotiri and Dhekelia; 4 Bermuda; 5 Turks 
en|and Caicos Islands; 6 British Virgin Islands; 7 Anguilla; 8 Cayman Islands; 9 Montserrat; 10 
en|Pitcairn Islands; 11 Saint Helena, Ascension and Tristan da Cunha; 12 British Indian Ocean Territory; 
en|13 Falkland Islands; 14 South Georgia and the South Sandwich Islands; (15) British Antarctic Territory 
en|United Kingdom is a unitary state under a constitutional monarchy. Queen Elizabeth II is the 
en|monarch and head of state of the UK, as well as fifteen other independent countries. 
en|These sixteen countries are sometimes referred to as "Commonwealth realms". The monarch has "the right 
en|to be consulted, the right to encourage, and the right to warn".[185] The Constitution of 
en|the United Kingdom is uncodified and consists mostly of a collection of disparate written sources, 
en|including statutes, judge-made case law and international treaties, together with constitutional conventions.[186] As there is 
en|no technical difference between ordinary statutes and "constitutional law", the UK Parliament can perform "constitutional 
en|reform" simply by passing Acts of Parliament, and thus has the political power to change 
en|or abolish almost any written or unwritten element of the constitution. No Parliament can pass 
en|sand-coloured building of Gothic design beside brown river and road bridge. The building has several 
en|UK has a parliamentary government based on the Westminster system that has been emulated around 
en|the world: a legacy of the British Empire. The parliament of the United Kingdom meets 
en|in the Palace of Westminster and has two houses: an elected House of Commons and 
en|an appointed House of Lords. All bills passed are given Royal Assent before becoming law. 
en|position of prime minister,[note 15] the UK's head of government,[188] belongs to the person most 
en|likely to command the confidence of the House of Commons; this individual is typically the 
en|leader of the political party or coalition of parties that holds the largest number of 
en|seats in that chamber. The prime minister chooses a cabinet and its members are formally 
en|appointed by the monarch to form Her Majesty's Government. By convention, the monarch respects the 
en|cabinet is traditionally drawn from members of the prime minister's party or coalition and mostly 
en|from the House of Commons but always from both legislative houses, the cabinet being responsible 
en|to both. Executive power is exercised by the prime minister and cabinet, all of whom 
en|are sworn into the Privy Council of the United Kingdom, and become Ministers of the 
en|Crown. The current Prime Minister is Boris Johnson, who has been in office since 24 
en|July 2019. Johnson is also the leader of the Conservative Party. For elections to the 
en|House of Commons, the UK is divided into 650 constituencies,[190] each electing a single member 
en|of parliament (MP) by simple plurality. General elections are called by the monarch when the 
en|prime minister so advises. Prior to the Fixed-term Parliaments Act 2011, the Parliament Acts 1911 
en|and 1949 required that a new election must be called no later than five years 
en|Conservative Party, the Labour Party and the Liberal Democrats (formerly as the Liberal Party) have, 
en|in modern times, been considered the UK's three major political parties,[192] representing the British traditions 
en|of conservatism, socialism and liberalism, respectively, though[193] the Scottish National Party has been the third-largest 
en|party by number of seats won, ahead of the Liberal Democrats, in all three elections 
en|that have taken place since the 2014 Scottish independence referendum. Most of the remaining seats 
en|were won by parties that contest elections only in one part of the UK: Plaid 
en|Cymru (Wales only); and the Democratic Unionist Party and Sinn Féin (Northern Ireland only[note 16]). 
en|In accordance with party policy, no elected Sinn Féin members of parliament have ever attended 
en|the House of Commons to speak on behalf of their constituents because of the requirement 
en|articles: Devolution in the United Kingdom, List of leaders of devolved administrations, Northern Ireland Executive, 
en|one-story building with grass on roof and large sculpted grass area in front. Behind are 
en|Wales and Northern Ireland each have their own government or executive, led by a First 
en|Minister (or, in the case of Northern Ireland, a diarchal First Minister and deputy First 
en|Minister), and a devolved unicameral legislature. England, the largest country of the United Kingdom, has 
en|no such devolved executive or legislature and is administered and legislated for directly by the 
en|UK's government and parliament on all issues. This situation has given rise to the so-called 
en|West Lothian question, which concerns the fact that members of parliament from Scotland, Wales and 
en|Northern Ireland can vote, sometimes decisively,[195] on matters that affect only England.[196] The 2013 McKay 
en|Commission on this recommended that laws affecting only England should need support from a majority 
en|Scottish Government and Parliament have wide-ranging powers over any matter that has not been specifically 
en|reserved to the UK Parliament, including education, healthcare, Scots law and local government.[198] In 2012, 
en|the UK and Scottish governments signed the Edinburgh Agreement setting out the terms for a 
en|referendum on Scottish independence in 2014, which was defeated 55.3 per cent to 44.7 per 
en|Welsh Government and the National Assembly for Wales have more limited powers than those devolved 
en|to Scotland.[200] The Assembly is able to legislate on devolved matters through Acts of the 
en|Northern Ireland Executive and Assembly have powers similar to those devolved to Scotland. The Executive 
en|is led by a diarchy representing unionist and nationalist members of the Assembly.[201] Devolution to 
en|Northern Ireland is contingent on participation by the Northern Ireland administration in the North-South Ministerial 
en|Council, where the Northern Ireland Executive cooperates and develops joint and shared policies with the 
en|Government of Ireland. The British and Irish governments co-operate on non-devolved matters affecting Northern Ireland 
en|through the British–Irish Intergovernmental Conference, which assumes the responsibilities of the Northern Ireland administration in 
en|UK does not have a codified constitution and constitutional matters are not among the powers 
en|devolved to Scotland, Wales or Northern Ireland. Under the doctrine of parliamentary sovereignty, the UK 
en|Parliament could, in theory, therefore, abolish the Scottish Parliament, Welsh Assembly or Northern Ireland Assembly.[202][203] 
en|Indeed, in 1972, the UK Parliament unilaterally prorogued the Parliament of Northern Ireland, setting a 
en|precedent relevant to contemporary devolved institutions.[204] In practice, it would be politically difficult for the 
en|UK Parliament to abolish devolution to the Scottish Parliament and the Welsh Assembly, given the 
en|political entrenchment created by referendum decisions.[205] The political constraints placed upon the UK Parliament's power 
en|to interfere with devolution in Northern Ireland are even greater than in relation to Scotland 
en|and Wales, given that devolution in Northern Ireland rests upon an international agreement with the 
en|United Kingdom does not have a single legal system as Article 19 of the 1706 
en|Treaty of Union provided for the continuation of Scotland's separate legal system.[207] Today the UK 
en|has three distinct systems of law: English law, Northern Ireland law and Scots law. A 
en|new Supreme Court of the United Kingdom came into being in October 2009 to replace 
en|the Appellate Committee of the House of Lords.[208][209] The Judicial Committee of the Privy Council, 
en|including the same members as the Supreme Court, is the highest court of appeal for 
en|English law, which applies in England and Wales, and Northern Ireland law are based on 
en|common-law principles.[211] The essence of common law is that, subject to statute, the law is 
en|developed by judges in courts, applying statute, precedent and common sense to the facts before 
en|them to give explanatory judgements of the relevant legal principles, which are reported and binding 
en|in future similar cases (stare decisis).[212] The courts of England and Wales are headed by 
en|the Senior Courts of England and Wales, consisting of the Court of Appeal, the High 
en|Court of Justice (for civil cases) and the Crown Court (for criminal cases). The Supreme 
en|Court is the highest court in the land for both criminal and civil appeal cases 
en|in England, Wales and Northern Ireland and any decision it makes is binding on every 
en|law is a hybrid system based on both common-law and civil-law principles. The chief courts 
en|are the Court of Session, for civil cases,[214] and the High Court of Justiciary, for 
en|criminal cases.[215] The Supreme Court of the United Kingdom serves as the highest court of 
en|appeal for civil cases under Scots law.[216] Sheriff courts deal with most civil and criminal 
en|cases including conducting criminal trials with a jury, known as sheriff solemn court, or with 
en|a sheriff and no jury, known as sheriff summary Court.[217] The Scots legal system is 
en|unique in having three possible verdicts for a criminal trial: "guilty", "not guilty" and "not 
en|in England and Wales increased in the period between 1981 and 1995, though since that 
en|peak there has been an overall fall of 66 per cent in recorded crime from 
en|1995 to 2015,[219] according to crime statistics. The prison population of England and Wales has 
en|increased to 86,000, giving England and Wales the highest rate of incarceration in Western Europe 
en|at 148 per 100,000.[220][221] Her Majesty's Prison Service, which reports to the Ministry of Justice, 
en|manages most of the prisons within England and Wales. The murder rate in England and 
en|Wales has stabilised in the first half of the 2010s with a murder rate around 
en|1 per 100,000 which is half the peak in 2002 and similar to the rate 
en|in the 1980s[222][223] Crime in Scotland fell slightly in 2014/2015 to its lowest level in 
en|39 years in with 59 killings for a murder rate of 1.1 per 100,000. Scotland's 
en|UK is a permanent member of the United Nations Security Council, a member of NATO, 
en|the Commonwealth of Nations, the G7 finance ministers, the G7 forum (previously the G8 forum), 
en|the G20, the OECD, the WTO, the Council of Europe and the OSCE.[225] The UK 
en|is said to have a "Special Relationship" with the United States and a close partnership 
en|with France – the "Entente cordiale" – and shares nuclear weapons technology with both countries;[226][227] 
en|the Anglo-Portuguese Alliance is considered to be the oldest currently binding military alliance in the 
en|world. The UK is also closely linked with the Republic of Ireland; the two countries 
en|share a Common Travel Area and co-operate through the British-Irish Intergovernmental Conference and the British-Irish 
en|Council. Britain's global presence and influence is further amplified through its trading relations, foreign investments, 
en|official development assistance and military engagements.[228] Canada, Australia and New Zealand, all of which are 
en|former colonies of the British Empire, are the most favourably viewed countries in the world 
en|by British people,[229][230] sharing a number of close diplomatic, military and cultural ties with the 
en|Majesty's Armed Forces consist of three professional service branches: the Royal Navy and Royal Marines 
en|(forming the Naval Service), the British Army and the Royal Air Force.[231] The armed forces 
en|of the United Kingdom are managed by the Ministry of Defence and controlled by the 
en|Defence Council, chaired by the Secretary of State for Defence. The Commander-in-Chief is the British 
en|monarch, to whom members of the forces swear an oath of allegiance.[232] The Armed Forces 
en|are charged with protecting the UK and its overseas territories, promoting the UK's global security 
en|interests and supporting international peacekeeping efforts. They are active and regular participants in NATO, including 
en|the Allied Rapid Reaction Corps, as well as the Five Power Defence Arrangements, RIMPAC and 
en|other worldwide coalition operations. Overseas garrisons and facilities are maintained in Ascension Island, Bahrain, Belize, 
en|Brunei, Canada, Cyprus, Diego Garcia, the Falkland Islands, Germany, Gibraltar, Kenya, Oman, Qatar and Singapore.[233][234] 
en|British armed forces played a key role in establishing the British Empire as the dominant 
en|world power in the 18th, 19th and early 20th centuries. By emerging victorious from conflicts, 
en|Britain has often been able to decisively influence world events. Since the end of the 
en|British Empire, the UK has remained a major military power. Following the end of the 
en|Cold War, defence policy has a stated assumption that "the most demanding operations" will be 
en|undertaken as part of a coalition.[235] UK military operations in Bosnia, Kosovo, Afghanistan, Iraq and 
en|Libya, have followed this approach. Setting aside the intervention in Sierra Leone in 2000, the 
en|last occasion on which the British military fought alone was the Falklands War of 1982.[citation 
en|to sources which include the Stockholm International Peace Research Institute and the International Institute for 
en|Strategic Studies, the UK has either the fourth- or the fifth-highest military expenditure. Total defence 
en|Bank of England – the central bank of the United Kingdom and the model on 
en|UK has a partially regulated market economy.[237] Based on market exchange rates, the UK is 
en|today the fifth-largest economy in the world and the second-largest in Europe after Germany. HM 
en|Treasury, led by the Chancellor of the Exchequer, is responsible for developing and executing the 
en|government's public finance policy and economic policy. The Bank of England is the UK's central 
en|bank and is responsible for issuing notes and coins in the nation's currency, the pound 
en|sterling. Banks in Scotland and Northern Ireland retain the right to issue their own notes, 
en|subject to retaining enough Bank of England notes in reserve to cover their issue. The 
en|pound sterling is the world's third-largest reserve currency (after the US dollar and the euro).[238] 
en|Since 1997 the Bank of England's Monetary Policy Committee, headed by the Governor of the 
en|Bank of England, has been responsible for setting interest rates at the level necessary to 
en|achieve the overall inflation target for the economy that is set by the Chancellor each 
en|UK service sector makes up around 79 per cent of GDP.[240] London is one of 
en|the three "command centres" of the global economy (alongside New York City and Tokyo),[241] it 
en|is the world's largest financial centre alongside New York,[242][243][244] and it has the largest city 
en|GDP in Europe.[245] Tourism is very important to the British economy; with over 27 million 
en|tourists arriving in 2004, the United Kingdom is ranked as the sixth major tourist destination 
en|in the world and London has the most international visitors of any city in the 
en|world.[246][247] The creative industries accounted for 7 per cent GVA in 2005 and grew at 
en|Industrial Revolution started in the UK with an initial concentration on the textile industry,[249] followed 
en|by other heavy industries such as shipbuilding, coal mining and steelmaking.[250][251] British merchants, shippers and 
en|bankers developed overwhelming advantage over those of other nations allowing the UK to dominate international 
en|trade in the 19th century.[252][253] As other nations industrialised, coupled with economic decline after two 
en|world wars, the United Kingdom began to lose its competitive advantage and heavy industry declined, 
en|by degrees, throughout the 20th century. Manufacturing remains a significant part of the economy but 
en|automotive industry employs around 800,000 people, with a turnover in 2015 of £70 billion, generating 
en|£34.6 billion of exports (11.8 per cent of the UK's total export goods). In 2015, 
en|the UK produced around 1.6 million passenger vehicles and 94,500 commercial vehicles. The UK is 
en|a major centre for engine manufacturing: in 2015 around 2.4 million engines were produced. The 
en|UK motorsport industry employs around 41,000 people, comprises around 4,500 companies and has an annual 
en|aerospace industry of the UK is the second- or third-largest national aerospace industry in the 
en|world depending upon the method of measurement and has an annual turnover of around £30 
en|billion.[256] The wings for the Airbus A380 and the A350 XWB are designed and manufactured 
en|at Airbus UK's Broughton facility, whilst over a quarter of the value of the Boeing 
en|Systems plays a critical role in some of the world's biggest defence aerospace projects. In 
en|the UK, the company makes large sections of the Typhoon Eurofighter and assembles the aircraft 
en|for the Royal Air Force. It is also a principal subcontractor on the F35 Joint 
en|Strike Fighter – the world's largest single defence project – for which it designs and 
en|manufactures a range of components. It also manufactures the Hawk, the world's most successful jet 
en|training aircraft.[257] Airbus UK also manufactures the wings for the A400 m military transporter. Rolls-Royce 
en|is the world's second-largest aero-engine manufacturer. Its engines power more than 30 types of commercial 
en|aircraft and it has more than 30,000 engines in service in the civil and defence 
en|UK space industry was worth £9.1bn in 2011 and employed 29,000 people. It is growing 
en|at a rate of 7.5 per cent annually, according to its umbrella organisation, the UK 
en|Space Agency. In 2013, the British Government pledged £60 m to the Skylon project: this 
en|investment will provide support at a "crucial stage" to allow a full-scale prototype of the 
en|pharmaceutical industry plays an important role in the UK economy and the country has the 
en|is intensive, highly mechanised and efficient by European standards, producing about 60 per cent of 
en|food needs with less than 1.6 per cent of the labour force (535,000 workers).[260] Around 
en|two-thirds of production is devoted to livestock, one-third to arable crops. Farmers are subsidised by 
en|the EU's Common Agricultural Policy. The UK retains a significant, though much reduced fishing industry. 
en|It is also rich in a number of natural resources including coal, petroleum, natural gas, 
en|tin, limestone, iron ore, salt, clay, chalk, gypsum, lead, silica and an abundance of arable 
en|Wharf is one of the two main financial centres of the UK along with the 
